property_id,neighborhood,property_type,house_style,year_built,overall_quality,overall_condition,sale_price,lot_area,living_area_sqft,bedrooms,bathrooms,total_rooms,garage_spaces,garage_area,central_air,fireplaces,has_basement,finished_basement_sqft,has_deck,has_porch,has_pool,has_fence,kitchen_quality,exterior_quality,heating_quality,garage_quality,amenity_count,completeness_score,recommended_keywords,quality_label
535302140,NAmes,1Fam 1Story Class 20,1Story,1953,5,5,130000,12774,950,2,1.0,5,2.0,400.0,0,0,1,752.0,0,1,0,1,TA,TA,TA,TA,5,100,"NAmes, 1Story, garage, basement, , porch",Medium Quality
535303030,NAmes,1Fam 1Story Class 20,1Story,1957,6,5,180000,14250,1790,3,2.0,6,2.0,540.0,1,2,1,0.0,0,1,0,0,TA,TA,TA,TA,5,100,"NAmes, 1Story, central air, garage, basement, fireplace, porch",Medium Quality
535305030,NAmes,1Fam 1Story Class 20,1Story,1951,5,7,139000,7350,952,2,1.0,4,2.0,840.0,1,0,1,852.0,0,0,0,0,TA,TA,TA,TA,4,100,"NAmes, 1Story, central air, garage, basement",Medium Quality
535305160,NAmes,1Fam 1Story Class 20,1Story,1953,5,5,110000,7677,773,2,1.0,4,1.0,240.0,1,0,1,570.0,0,0,0,0,TA,TA,Gd,TA,4,100,"NAmes, 1Story, central air, garage, basement",Medium Quality
535327230,NAmes,1Fam 1Story Class 20,1Story,1957,5,3,100000,8838,1764,4,2.5,7,1.0,301.0,1,1,0,0.0,0,1,0,0,TA,TA,Gd,TA,4,100,"NAmes, 1Story, central air, garage, fireplace, porch",Medium Quality
535352080,NAmes,1Fam 1.5Fin Class 50,1.5Fin,1947,5,5,118500,8480,1216,2,1.0,6,1.0,336.0,1,0,1,442.0,1,0,0,0,TA,TA,TA,TA,5,100,"NAmes, 1.5Fin, central air, garage, basement, deck",Medium Quality
535354200,NAmes,Duplex 1Story Class 90,1Story,1957,5,5,146000,12436,1824,5,2.0,9,2.0,484.0,1,0,1,0.0,0,0,0,0,TA,TA,Fa,TA,3,100,"NAmes, 1Story, central air, garage, basement",Medium Quality
535375140,OldTown,1Fam 1Story Class 20,1Story,1948,4,6,89900,10122,869,1,1.0,3,1.0,390.0,0,0,0,0.0,0,0,0,1,TA,TA,TA,Fa,2,90,"OldTown, 1Story, garage",Low Quality
535375160,OldTown,1Fam 1.5Fin Class 50,1.5Fin,1925,5,8,114000,7506,1159,3,1.0,5,1.0,288.0,1,0,1,0.0,1,0,0,0,TA,TA,TA,Fa,4,100,"OldTown, 1.5Fin, central air, garage, basement, deck",Medium Quality
535380050,NAmes,1Fam 1.5Fin Class 50,1.5Fin,1945,5,6,140000,10930,1558,3,1.5,6,1.0,288.0,1,1,1,580.0,0,0,0,0,TA,TA,TA,TA,5,100,"NAmes, 1.5Fin, central air, garage, basement, fireplace",Medium Quality
535380110,OldTown,1Fam 1Story Class 30,1Story,1940,4,7,86900,5400,672,2,1.0,4,1.0,308.0,1,0,1,0.0,1,1,0,0,TA,Gd,Gd,TA,5,100,"OldTown, 1Story, central air, garage, basement, deck, porch",Low Quality
535380140,OldTown,1Fam 1.5Fin Class 50,1.5Fin,1922,5,5,139000,10836,1436,3,1.0,7,4.0,1488.0,1,1,1,0.0,0,0,0,1,TA,TA,Ex,Fa,5,100,"OldTown, 1.5Fin, central air, garage, basement, fireplace",Medium Quality
535383100,OldTown,2fmCon 2Story Class 190,2Story,1900,4,7,106250,10800,1294,3,2.0,7,0.0,0.0,0,0,0,0.0,1,1,0,0,TA,TA,TA,NA,2,90,"OldTown, 2Story, , , deck, porch",Low Quality
535402120,NAmes,1Fam 2Story Class 60,2Story,1962,6,6,171000,9247,1716,4,1.5,8,2.0,490.0,1,1,1,319.0,0,1,0,0,TA,TA,Ex,TA,6,100,"NAmes, 2Story, central air, garage, basement, fireplace, porch",Medium Quality
535403010,NAmes,1Fam 1Story Class 20,1Story,1968,5,6,139000,10180,1044,3,1.5,5,2.0,372.0,1,1,1,744.0,1,1,0,1,TA,TA,TA,TA,8,100,"NAmes, 1Story, central air, garage, basement, fireplace, deck, porch",Medium Quality
535425060,NAmes,1Fam 1Story Class 20,1Story,1958,7,7,186000,11355,1312,3,1.5,6,2.0,495.0,1,1,1,637.0,0,1,0,1,TA,TA,Ex,TA,7,100,"NAmes, 1Story, central air, garage, basement, fireplace, porch",High Quality
535426260,NAmes,1Fam 1Story Class 20,1Story,1960,6,5,157000,10920,1253,2,1.5,5,1.0,352.0,1,1,1,733.0,0,1,0,1,TA,TA,TA,TA,7,100,"NAmes, 1Story, central air, garage, basement, fireplace, porch",Medium Quality
535426350,NAmes,1Fam 1Story Class 20,1Story,1960,6,6,148000,12929,1081,3,1.0,5,1.0,401.0,1,0,1,697.0,1,1,0,0,TA,TA,TA,TA,6,100,"NAmes, 1Story, central air, garage, basement, deck, porch",Medium Quality
535427070,NAmes,1Fam 1Story Class 20,1Story,1960,7,7,242000,27650,2069,4,2.0,9,2.0,505.0,1,1,1,425.0,0,0,0,0,Gd,TA,Ex,TA,5,100,"NAmes, 1Story, central air, garage, basement, fireplace",High Quality
535451010,NAmes,1Fam 1Story Class 20,1Story,1953,5,7,116000,8892,910,3,1.0,5,2.0,414.0,1,0,1,0.0,1,0,0,1,Gd,Gd,Gd,TA,5,100,"NAmes, 1Story, central air, garage, basement, deck",Medium Quality
535451050,NAmes,1Fam 1Story Class 20,1Story,1951,5,7,94000,7200,876,2,1.0,5,2.0,576.0,1,1,1,432.0,0,0,0,0,TA,TA,TA,TA,5,100,"NAmes, 1Story, central air, garage, basement, fireplace",Medium Quality
535451230,NAmes,1Fam 1Story Class 20,1Story,1950,5,5,98300,7200,1048,3,1.0,7,2.0,420.0,1,0,0,0.0,0,1,0,0,TA,TA,Gd,TA,3,100,"NAmes, 1Story, central air, garage, , porch",Medium Quality
535452120,NAmes,1Fam SLvl Class 80,SLvl,1960,5,5,127000,7910,1507,4,2.0,7,1.0,404.0,1,0,1,666.0,0,0,0,1,TA,TA,Gd,TA,5,100,"NAmes, SLvl, central air, garage, basement",Medium Quality
535453020,NAmes,1Fam 1Story Class 20,1Story,1959,5,6,159000,8000,1256,3,1.5,6,1.0,311.0,1,0,1,964.0,0,1,0,0,Gd,TA,Gd,TA,5,100,"NAmes, 1Story, central air, garage, basement, , porch",Medium Quality
535453040,NAmes,1Fam 1Story Class 20,1Story,1962,5,5,125900,8000,1027,3,1.0,6,1.0,299.0,1,0,1,839.0,0,0,0,0,TA,TA,TA,TA,4,100,"NAmes, 1Story, central air, garage, basement",Medium Quality
535453210,NAmes,1Fam 1Story Class 20,1Story,1960,5,6,155000,7931,1269,3,1.5,6,1.0,308.0,1,1,1,906.0,0,0,0,0,TA,TA,TA,TA,5,100,"NAmes, 1Story, central air, garage, basement, fireplace",Medium Quality
535454150,NAmes,1Fam 1.5Fin Class 50,1.5Fin,1948,6,6,138000,8064,1320,3,2.0,5,2.0,576.0,1,0,1,315.0,1,0,0,1,TA,TA,Ex,TA,6,100,"NAmes, 1.5Fin, central air, garage, basement, deck",Medium Quality
535455060,NAmes,1Fam 1.5Unf Class 45,1.5Unf,1954,6,7,112500,6390,984,2,1.0,4,1.0,280.0,1,0,1,0.0,0,0,0,1,TA,TA,TA,TA,4,100,"NAmes, 1.5Unf, central air, garage, basement",Medium Quality
535455080,NAmes,1Fam 1.5Unf Class 45,1.5Unf,1954,6,6,105500,7227,832,2,1.0,4,2.0,528.0,1,0,1,0.0,0,0,0,0,Gd,TA,Gd,TA,3,100,"NAmes, 1.5Unf, central air, garage, basement",Medium Quality
535455090,NAmes,1Fam 1.5Fin Class 50,1.5Fin,1954,6,5,127500,7200,1278,4,1.0,6,1.0,240.0,1,0,1,673.0,0,0,0,1,TA,TA,Fa,TA,5,100,"NAmes, 1.5Fin, central air, garage, basement",Medium Quality
535456050,NAmes,Duplex 1Story Class 90,1Story,1961,5,5,130000,8513,1800,6,2.0,10,0.0,0.0,0,0,1,0.0,0,0,0,0,TA,TA,TA,NA,1,90,"NAmes, 1Story, , basement",Medium Quality
535456070,NAmes,1Fam 1.5Fin Class 50,1.5Fin,1955,5,6,150000,7200,1588,3,1.5,6,2.0,480.0,1,0,1,370.0,0,0,0,0,TA,TA,Gd,TA,4,100,"NAmes, 1.5Fin, central air, garage, basement",Medium Quality
535456100,NAmes,1Fam 1Story Class 20,1Story,1954,5,7,109500,7200,825,2,1.0,4,1.0,350.0,1,0,1,0.0,0,0,0,0,TA,TA,TA,TA,3,100,"NAmes, 1Story, central air, garage, basement",Medium Quality
535475020,NAmes,1Fam 2Story Class 60,2Story,1963,6,5,140000,7056,1796,4,1.5,8,2.0,483.0,1,1,1,400.0,0,1,0,0,TA,TA,TA,TA,6,100,"NAmes, 2Story, central air, garage, basement, fireplace, porch",Medium Quality
535476370,NAmes,1Fam 2Story Class 60,2Story,1964,6,6,167900,9760,1611,4,1.5,7,2.0,442.0,1,0,1,780.0,1,1,0,0,TA,TA,TA,TA,6,100,"NAmes, 2Story, central air, garage, basement, deck, porch",Medium Quality
535477090,NAmes,1Fam 1Story Class 20,1Story,1963,5,5,136870,7590,1117,3,1.0,6,1.0,264.0,1,0,1,0.0,0,0,0,0,TA,TA,Ex,TA,3,100,"NAmes, 1Story, central air, garage, basement",Medium Quality
902100020,OldTown,1Fam 1Story Class 20,1Story,2008,6,5,143000,9836,1133,3,1.0,7,1.0,308.0,0,0,1,96.0,0,1,0,0,TA,TA,Gd,TA,4,100,"OldTown, 1Story, garage, basement, , porch",Medium Quality
902100030,OldTown,1Fam 1Story Class 30,1Story,1925,5,5,73000,5232,764,2,1.0,4,2.0,504.0,0,0,1,0.0,0,0,0,0,TA,TA,Gd,TA,2,90,"OldTown, 1Story, garage, basement",Medium Quality
902102060,OldTown,1Fam 2Story Class 70,2Story,1904,5,8,157500,10440,1539,3,2.0,8,2.0,686.0,1,1,1,0.0,1,1,0,0,Gd,TA,Gd,Gd,6,100,"OldTown, 2Story, central air, garage, basement, fireplace, deck, porch",Medium Quality
902103150,OldTown,1Fam 1.5Fin Class 50,1.5Fin,1948,5,7,122600,9184,1323,3,1.0,6,2.0,400.0,1,0,1,0.0,0,0,0,0,TA,TA,Ex,TA,3,100,"OldTown, 1.5Fin, central air, garage, basement",Medium Quality
902105010,OldTown,1Fam 2Story Class 70,2Story,1910,5,5,111000,4800,1360,2,1.0,6,1.0,330.0,0,0,1,0.0,1,1,0,0,TA,TA,Fa,Fa,4,100,"OldTown, 2Story, garage, basement, deck, porch",Medium Quality
902105020,OldTown,1Fam 1.5Fin Class 50,1.5Fin,1920,6,7,256000,10440,2792,5,2.0,8,2.0,520.0,1,2,1,493.0,0,1,0,1,TA,Gd,Ex,Fa,7,100,"OldTown, 1.5Fin, central air, garage, basement, fireplace, porch",Medium Quality
902105130,OldTown,1Fam 1Story Class 30,1Story,1940,5,4,64000,4800,672,2,1.0,4,1.0,256.0,1,0,1,0.0,0,0,0,1,TA,TA,TA,TA,4,100,"OldTown, 1Story, central air, garage, basement",Medium Quality
902107030,OldTown,1Fam 2.5Unf Class 75,2.5Unf,1915,6,7,139500,6000,1456,4,1.5,7,1.0,308.0,1,0,1,0.0,0,0,0,0,Gd,Gd,Gd,Fa,3,100,"OldTown, 2.5Unf, central air, garage, basement",Medium Quality
902109080,OldTown,2fmCon 1.5Fin Class 190,1.5Fin,1910,4,6,118000,11426,1594,3,2.0,9,0.0,0.0,1,0,1,0.0,0,1,0,0,TA,TA,Gd,NA,3,100,"OldTown, 1.5Fin, central air, basement, , porch",Low Quality
902109110,OldTown,1Fam 1.5Fin Class 50,1.5Fin,2003,7,5,200000,11426,2082,3,2.5,6,2.0,484.0,1,0,1,0.0,1,1,0,0,Gd,TA,Ex,TA,5,100,"OldTown, 1.5Fin, central air, garage, basement, deck, porch",High Quality
902109120,OldTown,1Fam 1.5Fin Class 50,1.5Fin,1940,4,6,119164,7628,1656,2,2.0,8,2.0,440.0,1,0,1,0.0,1,0,0,0,TA,TA,Gd,TA,4,100,"OldTown, 1.5Fin, central air, garage, basement, deck",Low Quality
902109160,OldTown,1Fam 1.5Fin Class 50,1.5Fin,1920,5,5,122250,7308,1740,2,1.0,6,1.0,225.0,0,1,1,360.0,0,0,0,0,Ex,Fa,Gd,Fa,4,100,"OldTown, 1.5Fin, garage, basement, fireplace",Medium Quality
902128075,OldTown,1Fam 1Story Class 30,1Story,1920,7,6,120000,5400,1027,2,1.0,5,0.0,0.0,1,1,1,0.0,0,1,0,0,Gd,Gd,TA,NA,4,100,"OldTown, 1Story, central air, basement, fireplace, porch",High Quality
902128150,OldTown,2fmCon 1.5Fin Class 190,1.5Fin,1940,6,6,155000,10800,1436,3,2.0,8,2.0,828.0,1,2,1,590.0,0,0,0,0,TA,TA,TA,TA,5,100,"OldTown, 1.5Fin, central air, garage, basement, fireplace",Medium Quality
902134100,OldTown,1Fam 1Story Class 30,1Story,1910,5,6,78000,6756,899,2,1.0,5,1.0,200.0,0,0,1,0.0,0,0,0,0,TA,TA,TA,Fa,2,90,"OldTown, 1Story, garage, basement",Medium Quality
902136110,OldTown,1Fam 1.5Fin Class 50,1.5Fin,1890,5,9,95000,5914,1080,3,1.0,5,0.0,0.0,1,0,1,0.0,0,1,0,0,Gd,TA,Gd,NA,3,100,"OldTown, 1.5Fin, central air, basement, , porch",Medium Quality
902201120,OldTown,1Fam 1Story Class 20,1Story,1948,5,5,115000,6000,789,2,1.0,5,1.0,250.0,1,0,1,273.0,0,0,0,0,TA,TA,Ex,TA,4,100,"OldTown, 1Story, central air, garage, basement",Medium Quality
902201140,OldTown,1Fam 1Story Class 20,1Story,1948,5,7,147000,12000,1122,2,1.0,6,2.0,528.0,1,0,1,752.0,0,1,0,1,Gd,TA,Ex,TA,6,100,"OldTown, 1Story, central air, garage, basement, , porch",Medium Quality
902202090,OldTown,1Fam 1.5Fin Class 50,1.5Fin,1946,5,6,140000,9000,1499,3,1.0,5,3.0,869.0,1,1,1,445.0,0,1,0,0,TA,TA,Ex,TA,6,100,"OldTown, 1.5Fin, central air, garage, basement, fireplace, porch",Medium Quality
902205070,OldTown,1Fam 1Story Class 20,1Story,1946,2,5,46500,7311,407,1,1.0,3,1.0,297.0,0,0,1,0.0,1,0,0,0,TA,TA,TA,Fa,3,100,"OldTown, 1Story, garage, basement, deck",Low Quality
902205090,OldTown,1Fam 1Story Class 20,1Story,1957,5,6,112500,6000,928,3,1.0,5,1.0,288.0,1,0,1,308.0,0,0,0,0,TA,TA,Gd,TA,4,100,"OldTown, 1Story, central air, garage, basement",Medium Quality
902205140,OldTown,1Fam 1Story Class 20,1Story,1954,4,7,107900,6000,901,2,1.0,4,1.0,281.0,1,0,1,0.0,0,0,0,0,TA,TA,Ex,Fa,3,100,"OldTown, 1Story, central air, garage, basement",Low Quality
902207120,OldTown,1Fam 1Story Class 20,1Story,1949,3,1,65000,12205,1588,5,2.0,6,0.0,0.0,1,0,1,0.0,0,0,0,1,TA,TA,Gd,NA,3,100,"OldTown, 1Story, central air, basement",Low Quality
902207220,OldTown,1Fam 2.5Fin Class 75,2.5Fin,1880,7,9,295000,18386,3493,3,3.0,10,3.0,870.0,1,1,1,0.0,1,0,0,0,Gd,TA,Ex,TA,5,100,"OldTown, 2.5Fin, central air, garage, basement, fireplace, deck",High Quality
902300110,OldTown,2fmCon 2Story Class 190,2Story,1900,5,5,139500,9142,1627,4,2.0,10,2.0,420.0,0,0,1,0.0,1,0,0,0,TA,TA,TA,Fa,3,100,"OldTown, 2Story, garage, basement, deck",Medium Quality
902300215,OldTown,1Fam 1.5Fin Class 50,1.5Fin,1915,5,8,153900,12665,1416,4,1.5,7,3.0,720.0,1,1,1,0.0,1,0,0,0,TA,TA,Gd,TA,5,100,"OldTown, 1.5Fin, central air, garage, basement, fireplace, deck",Medium Quality
902300260,OldTown,1Fam 2Story Class 75,2Story,1920,7,8,132000,5350,1450,3,1.0,7,1.0,288.0,1,0,1,116.0,0,1,0,1,TA,TA,Ex,TA,6,100,"OldTown, 2Story, central air, garage, basement, , porch",High Quality
902301140,OldTown,1Fam 2Story Class 70,2Story,1916,5,5,98000,4571,1344,4,1.0,7,3.0,513.0,0,0,1,0.0,0,0,0,0,TA,TA,Fa,Fa,2,90,"OldTown, 2Story, garage, basement",Medium Quality
902301150,OldTown,1Fam 1.5Fin Class 50,1.5Fin,1900,5,7,114000,9143,1017,2,1.0,5,1.0,308.0,1,0,1,0.0,0,0,0,0,TA,TA,Ex,TA,3,100,"OldTown, 1.5Fin, central air, garage, basement",Medium Quality
902304060,OldTown,2fmCon 2Story Class 190,2Story,1920,5,5,130000,9600,2350,4,2.0,10,2.0,393.0,1,0,1,234.0,0,0,0,0,TA,TA,TA,TA,4,100,"OldTown, 2Story, central air, garage, basement",Medium Quality
902305080,OldTown,1Fam 2.5Unf Class 75,2.5Unf,1917,6,5,129500,9600,2058,3,1.5,8,2.0,396.0,0,1,1,319.0,0,0,0,0,TA,TA,Fa,Fa,4,100,"OldTown, 2.5Unf, garage, basement, fireplace",Medium Quality
902306120,OldTown,1Fam 2Story Class 70,2Story,1905,5,9,129400,6000,1540,3,1.5,7,0.0,0.0,1,0,1,0.0,1,1,0,0,Gd,Gd,Ex,NA,4,100,"OldTown, 2Story, central air, basement, deck, porch",Medium Quality
902306130,OldTown,1Fam 2Story Class 70,2Story,1928,7,9,161000,9600,1378,3,2.0,7,2.0,360.0,1,1,1,141.0,0,0,0,0,Gd,TA,Ex,TA,5,100,"OldTown, 2Story, central air, garage, basement, fireplace",High Quality
902326060,OldTown,2fmCon 1.5Fin Class 190,1.5Fin,1905,6,7,163000,10800,1912,3,2.0,7,2.0,672.0,0,1,1,0.0,0,1,0,0,TA,TA,Ex,Gd,4,100,"OldTown, 1.5Fin, garage, basement, fireplace, porch",Medium Quality
902328040,OldTown,1Fam 2.5Unf Class 75,2.5Unf,1914,6,6,128000,6300,1484,3,2.0,9,0.0,0.0,1,1,1,0.0,0,1,0,0,TA,TA,Ex,NA,4,100,"OldTown, 2.5Unf, central air, basement, fireplace, porch",Medium Quality
902330010,OldTown,1Fam 2Story Class 70,2Story,1872,8,5,122000,5250,2358,4,2.0,8,0.0,0.0,0,0,1,259.0,0,1,0,0,TA,TA,Fa,NA,3,100,"OldTown, 2Story, , basement, , porch",High Quality
902401010,OldTown,1Fam 1.5Fin Class 50,1.5Fin,1926,7,7,116900,5700,1111,2,1.0,5,1.0,288.0,1,1,1,0.0,0,0,0,0,TA,TA,TA,TA,4,100,"OldTown, 1.5Fin, central air, garage, basement, fireplace",High Quality
902401120,OldTown,1Fam 2.5Unf Class 75,2.5Unf,1893,10,9,325000,13500,2775,3,3.5,9,2.0,880.0,1,1,1,0.0,1,1,0,0,Gd,Ex,Gd,Gd,6,100,"OldTown, 2.5Unf, central air, garage, basement, fireplace, deck, porch",High Quality
902402260,OldTown,1Fam 2Story Class 70,2Story,1920,2,1,55000,11340,1086,2,1.0,5,2.0,400.0,0,0,1,0.0,0,1,0,0,TA,Fa,TA,Fa,3,100,"OldTown, 2Story, garage, basement, , porch",Low Quality
902405070,OldTown,1Fam 2Story Class 70,2Story,1890,7,7,184000,10800,2495,5,2.0,10,2.0,342.0,1,1,1,0.0,0,1,0,0,TA,TA,Gd,TA,5,100,"OldTown, 2Story, central air, garage, basement, fireplace, porch",High Quality
902406020,OldTown,1Fam 1Story Class 20,1Story,1959,5,6,110000,9750,984,2,1.0,5,1.0,308.0,1,0,1,200.0,0,0,0,0,Fa,TA,Gd,TA,4,100,"OldTown, 1Story, central air, garage, basement",Medium Quality
902406090,OldTown,1Fam 1.5Fin Class 50,1.5Fin,1954,5,5,131500,12150,1795,4,2.0,7,1.0,352.0,0,0,1,0.0,0,0,0,0,TA,TA,Ex,Fa,2,90,"OldTown, 1.5Fin, garage, basement",Medium Quality
902427045,OldTown,1Fam 1Story Class 20,1Story,1956,5,5,97000,12702,882,2,1.0,4,1.0,308.0,1,0,0,0.0,0,1,0,0,TA,TA,Gd,TA,3,100,"OldTown, 1Story, central air, garage, , porch",Medium Quality
902427150,OldTown,1Fam 1Story Class 20,1Story,1958,4,6,115500,8516,1093,2,1.0,5,1.0,308.0,1,0,1,0.0,0,0,0,0,TA,TA,TA,TA,3,100,"OldTown, 1Story, central air, garage, basement",Low Quality
903201030,BrkSide,1Fam 1Story Class 30,1Story,1928,5,7,138000,7111,1143,2,1.0,5,1.0,288.0,1,1,1,679.0,1,0,0,1,TA,Gd,TA,TA,7,100,"BrkSide, 1Story, central air, garage, basement, fireplace, deck",Medium Quality
903204010,BrkSide,1Fam 1.5Fin Class 50,1.5Fin,1945,7,7,108000,7425,1668,3,1.5,8,1.0,252.0,1,0,1,0.0,1,0,0,0,Gd,TA,Gd,TA,4,100,"BrkSide, 1.5Fin, central air, garage, basement, deck",High Quality
903204095,BrkSide,1Fam 1Story Class 40,1Story,1930,5,6,79500,9100,935,2,1.0,4,1.0,308.0,1,0,1,0.0,0,0,0,0,TA,TA,TA,TA,3,100,"BrkSide, 1Story, central air, garage, basement",Medium Quality
903206070,BrkSide,1Fam 1.5Fin Class 50,1.5Fin,1935,5,5,153000,7010,1738,3,2.0,6,1.0,240.0,1,1,1,175.0,0,1,0,0,TA,TA,TA,TA,6,100,"BrkSide, 1.5Fin, central air, garage, basement, fireplace, porch",Medium Quality
903225050,BrkSide,1Fam 1.5Unf Class 45,1.5Unf,1924,5,6,109500,6130,784,2,1.0,5,0.0,0.0,1,0,1,784.0,0,0,0,0,Gd,TA,Gd,NA,3,100,"BrkSide, 1.5Unf, central air, basement",Medium Quality
903225140,BrkSide,1Fam 1.5Fin Class 50,1.5Fin,1941,5,7,124000,5000,1210,3,1.0,6,1.0,240.0,1,0,1,600.0,0,0,0,0,Gd,TA,Ex,TA,4,100,"BrkSide, 1.5Fin, central air, garage, basement",Medium Quality
903225160,BrkSide,1Fam 2Story Class 70,2Story,1900,6,9,106900,5870,1290,3,1.5,6,1.0,200.0,1,0,1,0.0,1,1,0,1,TA,TA,Ex,Fa,6,100,"BrkSide, 2Story, central air, garage, basement, deck, porch",Medium Quality
903226060,BrkSide,1Fam 1.5Fin Class 50,1.5Fin,1940,6,7,164900,6000,1672,3,1.5,6,1.0,240.0,1,1,1,521.0,0,1,0,1,Gd,TA,Ex,TA,7,100,"BrkSide, 1.5Fin, central air, garage, basement, fireplace, porch",Medium Quality
903226150,BrkSide,1Fam 1Story Class 30,1Story,1924,5,7,119000,6000,949,2,1.0,5,2.0,370.0,1,1,1,0.0,0,0,0,0,TA,TA,Ex,TA,4,100,"BrkSide, 1Story, central air, garage, basement, fireplace",Medium Quality
903227080,BrkSide,1Fam 1.5Fin Class 50,1.5Fin,1929,6,7,120000,6000,1158,3,1.0,5,1.0,208.0,1,1,1,0.0,0,0,0,0,TA,TA,TA,TA,4,100,"BrkSide, 1.5Fin, central air, garage, basement, fireplace",Medium Quality
903228040,BrkSide,1Fam 1.5Fin Class 50,1.5Fin,1937,6,7,157000,6000,1497,3,2.0,5,1.0,672.0,1,0,1,363.0,1,0,0,1,TA,TA,Ex,TA,6,100,"BrkSide, 1.5Fin, central air, garage, basement, deck",Medium Quality
903228060,BrkSide,1Fam 1.5Fin Class 50,1.5Fin,1939,6,5,105000,6000,1342,2,2.0,7,1.0,240.0,1,1,1,264.0,0,0,0,0,TA,TA,Ex,TA,5,100,"BrkSide, 1.5Fin, central air, garage, basement, fireplace",Medium Quality
903228090,BrkSide,1Fam 1.5Unf Class 45,1.5Unf,1926,6,7,113000,5000,1013,3,1.0,6,1.0,160.0,1,0,1,0.0,0,0,0,0,TA,TA,Ex,Fa,3,100,"BrkSide, 1.5Unf, central air, garage, basement",Medium Quality
903230110,BrkSide,1Fam 1.5Fin Class 50,1.5Fin,1920,5,7,115000,5520,1216,3,1.0,6,1.0,355.0,1,1,1,68.0,0,0,0,1,TA,TA,TA,Fa,6,100,"BrkSide, 1.5Fin, central air, garage, basement, fireplace",Medium Quality
903230120,BrkSide,1Fam 1Story Class 20,1Story,1946,4,7,79000,5940,896,2,1.0,4,1.0,280.0,1,0,0,0.0,0,0,0,1,TA,TA,TA,TA,3,100,"BrkSide, 1Story, central air, garage",Low Quality
903231080,BrkSide,1Fam 1.5Fin Class 50,1.5Fin,1929,4,7,123000,6240,1136,2,1.0,6,1.0,336.0,1,0,1,80.0,0,1,0,0,TA,TA,Ex,TA,5,100,"BrkSide, 1.5Fin, central air, garage, basement, , porch",Low Quality
903232030,BrkSide,1Fam 1Story Class 30,1Story,1945,5,6,81300,6120,808,1,1.0,6,1.0,164.0,0,0,0,0.0,0,1,0,0,TA,TA,Gd,TA,2,90,"BrkSide, 1Story, garage, , porch",Medium Quality
903232090,BrkSide,1Fam 1.5Fin Class 50,1.5Fin,1930,5,7,162900,6240,1573,3,2.0,8,2.0,360.0,1,1,1,0.0,0,0,0,0,TA,TA,TA,TA,4,100,"BrkSide, 1.5Fin, central air, garage, basement, fireplace",Medium Quality
903233080,BrkSide,1Fam 1.5Fin Class 50,1.5Fin,1939,7,5,150000,6240,2009,4,2.0,7,2.0,400.0,1,1,1,540.0,0,1,0,1,TA,TA,TA,TA,7,100,"BrkSide, 1.5Fin, central air, garage, basement, fireplace, porch",High Quality
903234090,OldTown,1Fam 2Story Class 70,2Story,1923,5,5,123500,6120,1902,4,2.0,7,2.0,576.0,1,0,1,203.0,0,1,0,0,TA,TA,TA,TA,5,100,"OldTown, 2Story, central air, garage, basement, , porch",Medium Quality
903234100,OldTown,1Fam 1.5Fin Class 50,1.5Fin,1931,7,5,129900,6120,1774,2,2.0,8,2.0,468.0,1,2,1,0.0,1,0,0,0,TA,TA,Gd,Fa,5,100,"OldTown, 1.5Fin, central air, garage, basement, fireplace, deck",High Quality
903235010,BrkSide,1Fam 2Story Class 70,2Story,1920,6,8,128000,6155,1362,3,2.0,6,2.0,502.0,1,0,1,0.0,0,0,0,0,TA,TA,Ex,TA,3,100,"BrkSide, 2Story, central air, garage, basement",Medium Quality
903235100,BrkSide,1Fam 1Story Class 30,1Story,1927,4,6,68500,6324,520,1,1.0,4,1.0,240.0,0,0,1,0.0,1,0,0,0,Fa,TA,Fa,Fa,3,100,"BrkSide, 1Story, garage, basement, deck",Low Quality
903236010,BrkSide,1Fam 1.5Fin Class 50,1.5Fin,1948,5,5,127000,8635,1285,2,1.0,6,1.0,240.0,1,0,1,377.0,0,0,0,1,TA,TA,TA,TA,5,100,"BrkSide, 1.5Fin, central air, garage, basement",Medium Quality
903400180,BrkSide,1Fam 1.5Fin Class 50,1.5Fin,1923,6,7,207000,13053,1848,4,1.5,8,2.0,370.0,1,1,1,0.0,0,0,0,0,Gd,TA,Gd,TA,4,100,"BrkSide, 1.5Fin, central air, garage, basement, fireplace",Medium Quality
903401020,BrkSide,1Fam 1.5Fin Class 50,1.5Fin,1925,7,6,184000,9120,1820,4,2.0,8,1.0,240.0,1,0,1,329.0,0,1,0,1,TA,TA,Ex,TA,6,100,"BrkSide, 1.5Fin, central air, garage, basement, , porch",High Quality
903401030,BrkSide,1Fam 1.5Fin Class 50,1.5Fin,1915,6,4,162500,9144,1716,4,2.0,8,2.0,672.0,1,0,1,0.0,0,1,0,0,Gd,TA,Ex,TA,4,100,"BrkSide, 1.5Fin, central air, garage, basement, , porch",Medium Quality
903401050,BrkSide,1Fam 1.5Fin Class 50,1.5Fin,1940,5,5,145000,9144,1505,3,1.0,8,1.0,240.0,1,0,1,399.0,0,0,0,0,TA,TA,Gd,TA,4,100,"BrkSide, 1.5Fin, central air, garage, basement",Medium Quality
903425420,BrkSide,1Fam 1Story Class 30,1Story,1918,6,7,130000,10267,838,2,1.0,5,1.0,275.0,1,0,1,816.0,0,0,0,1,Fa,TA,Ex,TA,5,100,"BrkSide, 1Story, central air, garage, basement",Medium Quality
